Asset,Strategy,Feature Set,Window,Threshold,Train Sharpe,Train Volatility,Train Max DD,Train Signal Accuracy,Train Signal Precision,Train Signal Recall,Test Sharpe,Test Volatility,Test Max DD,Test Signal Accuracy,Test Signal Precision,Test Signal Recall
META,Momentum + Trend Strength,,2.0,,0.5112454823669101,0.17138839145755017,-0.2085768320744321,0.49118817509948837,0.5186500888099467,0.31877729257641924,0.9237671101637467,0.24067884115084007,-0.3265283428578636,0.49271523178807947,0.5274390243902439,0.4314214463840399
META,Momentum + Rolling Volatility,,48.0,4.0,0.5617604348832986,0.2194964526913221,-0.24507581448871993,0.5093803297328028,0.5254074784276127,0.5982532751091703,0.9671294695521621,0.2961947317330297,-0.26721626962795847,0.5006622516556292,0.5227272727272727,0.6882793017456359
META,Momentum + Volume Ratio,,36.0,,0.04475387771275496,0.15255188209167272,-0.3035780957368168,0.4815235929505401,0.5059880239520959,0.18449781659388648,0.7346400675520938,0.2021332545931262,-0.19572759821115038,0.4688741721854305,0.5,0.22942643391521197
META,Logistic Regression,v1,,,0.5694838029594774,0.31430768817774235,-0.49332776911118714,0.5321205230244457,0.5311871227364185,0.8646288209606987,1.8840319938932106,0.2759831485066053,-0.28281967549213555,0.543046357615894,0.5462046204620462,0.8254364089775561
META,Random Forest,v1,,,8.853102686276554,0.21879001413507748,0.0,0.9852188743604321,1.0,0.9716157205240175,1.566618867614678,0.2862326164906301,-0.21485608099377143,0.5006622516556292,0.532258064516129,0.4937655860349127
AAPL,Logistic Regression,v2,,,1.2687874039630398,0.27269999627672886,-0.3872969450862449,0.5366685616827743,0.539340954942838,0.8605150214592274,0.8128961806159426,0.06618376980194192,-0.07408128417304244,0.46357615894039733,0.5529411764705883,0.11352657004830918
AAPL,Random Forest,v2,,,9.2423707753054,0.18949306286588324,0.0,0.9840818646958499,1.0,0.9699570815450643,0.631564318887521,0.14901843995731204,-0.23421077071805027,0.495364238410596,0.6363636363636364,0.1859903381642512
MSFT,Logistic Regression,v2,,,1.09489926779179,0.2643995436354855,-0.2769115813134256,0.5486071631608869,0.5494283792871554,0.8682252922422954,1.2180916507930193,0.12395470508682634,-0.07759013059398967,0.4913907284768212,0.6,0.17647058823529413
MSFT,Random Forest,v2,,,9.083515534092129,0.17553671315490674,0.0,0.9869243888573053,1.0,0.975557917109458,0.7857437311147109,0.12519504457308056,-0.11286197570516471,0.49801324503311256,0.5947712418300654,0.22303921568627452
SPY,Logistic Regression,v2,,,0.6365221137391887,0.1837618992116655,-0.34350003992702927,0.5429221148379761,0.546448087431694,0.9404388714733543,1.1324969081003051,0.08371305625716895,-0.1128605082107573,0.4728476821192053,0.5595667870036101,0.35962877030162416
SPY,Random Forest,v2,,,8.678253983614812,0.11362547657655933,0.0,0.984650369528141,1.0,0.9717868338557993,1.8269467033239446,0.07873455609021227,-0.08495139071679536,0.4966887417218543,0.6133333333333333,0.32018561484918795
NVDA,Logistic Regression,v2,,,1.2654347229880665,0.45646686419397553,-0.5608238933772635,0.5480386583285958,0.5527369826435247,0.8688352570828961,1.159612842110637,0.08997885548217202,-0.05293188862428462,0.45695364238410596,0.7222222222222222,0.03110047846889952
NVDA,Random Forest,v2,,,9.325381528461943,0.3183866916473078,0.0,0.9852188743604321,1.0,0.9727177334732424,1.397286615072228,0.23140685338025324,-0.13356103774083528,0.4860927152317881,0.5892857142857143,0.23684210526315788
TTD,Logistic Regression,v2,,,1.147007234991444,0.6330738066805572,-0.5588662393783658,0.5327617881200245,0.53604568165596,0.8692129629629629,-0.01884706784166199,0.3459246784230615,-0.5563723091155918,0.4957142857142857,0.5257985257985258,0.5721925133689839
TTD,Random Forest,v2,,,7.6799206621054275,0.5225425088702543,0.0,0.9834660134721371,1.0,0.96875,-0.778111769993132,0.40594791949518105,-0.7562558849384119,0.48,0.5255102040816326,0.27540106951871657
DOCS,Logistic Regression,v2,,,0.3898649020067004,0.26423738336212016,-0.285369701786097,0.5333333333333333,0.55,0.22739018087855298,0.8296506064007269,0.1789584260698213,-0.15492371487025278,0.49853372434017595,0.5915492957746479,0.22826086956521738
DOCS,Random Forest,v2,,,7.244729215537474,0.45257407728057863,0.0,0.9635220125786164,1.0,0.9250645994832042,-0.37180361072117035,0.19992447534909166,-0.25229916226107524,0.44868035190615835,0.4642857142857143,0.14130434782608695
IBM,Logistic Regression,v2,,,0.4816754382258955,0.23048201654846,-0.39544523575928564,0.527003979533826,0.5295755045233125,0.8298800436205016,0.6716756045042483,0.0855237450933004,-0.1527537097126358,0.47152317880794703,0.5534883720930233,0.28199052132701424
IBM,Random Forest,v2,,,8.60073677320552,0.15000477928005726,0.0,0.9852188743604321,1.0,0.9716466739367503,0.9347747708036214,0.18100926256785513,-0.18694582364417703,0.4900662251655629,0.5558912386706949,0.43601895734597157
BE,Logistic Regression,v2,,,0.44409843890536316,0.48737719913971944,-0.5441889336170103,0.5210084033613446,0.48044692737430167,0.13870967741935483,0.5615259363256611,0.2902238329140974,-0.2081949228787143,0.48663101604278075,0.4909090909090909,0.09407665505226481
BE,Random Forest,v2,,,7.8763082191537155,0.6357070290048336,0.0,0.9778456837280367,1.0,0.9532258064516129,1.2749576135797178,0.6087388169964772,-0.3604925969358012,0.5044563279857398,0.5215311004784688,0.3797909407665505
XOM,Logistic Regression,v2,,,0.5046520804334481,0.1937476098535716,-0.2516621147333492,0.519613416714042,0.5224299065420561,0.6259798432250839,0.11658278046073536,0.21306636397689785,-0.2569369622733242,0.49933774834437084,0.5058139534883721,0.9015544041450777
XOM,Random Forest,v2,,,8.66790989724126,0.18656179798089342,0.0,0.984650369528141,1.0,0.9697648376259799,1.046949023683261,0.13051921073507872,-0.12720996806326162,0.5205298013245033,0.5512820512820513,0.33419689119170987
GLD,Logistic Regression,v2,,,0.5039798687626315,0.13215657063172212,-0.16458280367901848,0.5224559408754974,0.5288343558282208,0.9229122055674518,1.2166771217925765,0.10850934938063242,-0.10668481455556679,0.495364238410596,0.54627539503386,0.5734597156398105
GLD,Random Forest,v2,,,9.777010101128669,0.08261896372389631,0.0,0.9829448550312677,1.0,0.9678800856531049,1.283683429128407,0.0651306447572243,-0.07547564109321749,0.47152317880794703,0.5696969696969697,0.22274881516587677
JNJ,Logistic Regression,v2,,,0.6749470832789121,0.1743545829344473,-0.26876771252799847,0.5235929505400796,0.5244956772334294,0.8035320088300221,0.059057434009025786,0.136110902006629,-0.15215467947941297,0.48874172185430464,0.5085470085470085,0.6040609137055838
JNJ,Random Forest,v2,,,8.780130797600126,0.11459409357657273,0.0,0.9857873791927232,1.0,0.9724061810154525,0.619725208246908,0.12117163350467755,-0.13388668871670875,0.5165562913907285,0.5390835579514824,0.5076142131979695
SCCO,Logistic Regression,v2,,,0.7660279368243317,0.2999828301151006,-0.5408508257355359,0.5241614553723707,0.5266932270916335,0.7311946902654868,0.5781154786297455,0.001421451574390662,0.0,0.47019867549668876,1.0,0.0024937655860349127
SCCO,Random Forest,v2,,,9.760854108373668,0.21368474455504483,0.0,0.9863558840250142,1.0,0.9734513274336283,0.15868116377389582,0.15972218141404498,-0.3177258329079797,0.4847682119205298,0.536144578313253,0.22194513715710723
ECL,Logistic Regression,v2,,,0.3322875856538419,0.26311619171244643,-0.44265283182395426,0.526435474701535,0.5272088940901112,0.9730021598272138,1.5694283636610111,0.15155295586939976,-0.17505896040678234,0.5046357615894039,0.5456790123456791,0.537712895377129
ECL,Random Forest,v2,,,7.891561761811349,0.16846997186747767,0.0,0.9857873791927232,1.0,0.9730021598272138,1.7454424950517653,0.11062345029630265,-0.06277669456275288,0.5112582781456954,0.5905172413793104,0.3333333333333333
JPM,Logistic Regression,v2,,,0.7732957675022891,0.2379604340457675,-0.2557526305818026,0.5139283683911313,0.5132743362831859,0.5918367346938775,,0.0,0.0,0.433112582781457,0.0,0.0
JPM,Random Forest,v2,,,8.222352101711923,0.18806805506062915,0.0,0.9863558840250142,1.0,0.9727891156462585,-0.3749013608213204,0.12696522242024563,-0.272062910769224,0.4503311258278146,0.5393939393939394,0.20794392523364486
META,Logistic Regression,v2,,,0.47299962040678806,0.31890752825030744,-0.5705619038431298,0.5457646389994315,0.5497026338147833,0.7063318777292577,1.8022006663545869,0.12230962481885363,-0.11522806801843102,0.4913907284768212,0.5691056910569106,0.1745635910224439
META,Random Forest,v2,,,8.853102686276554,0.21879001413507748,0.0,0.9852188743604321,1.0,0.9716157205240175,1.42362580666403,0.19785021190650354,-0.2561944043512668,0.5139072847682119,0.5602836879432624,0.3940149625935162
